date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:22:35	16251/16251	---M--	200	added ('OK')	image/png	etag:%22eed6dc0dd862cd64a0c0c8d5448b335c%22	https://www.theiamedia.agency/hubfs/PartnerLogos_0001_Layer-7.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/PartnerLogos_0001_Layer-7.png	(from https://www.theiamedia.agency/)
12:22:36	10164/10164	---M--	200	added ('OK')	image/png	etag:%224a5f17073e8e150eb8d098dc2e676bce%22	https://www.theiamedia.agency/hubfs/GoDaddyPro.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/GoDaddyPro.png	(from https://www.theiamedia.agency/)
12:22:36	12324/12324	---M--	200	added ('OK')	image/png	etag:%227bf37c751dc35ecee3b385e400e22d02%22	https://www.theiamedia.agency/hubfs/PartnerLogos_0003_Layer-5.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/PartnerLogos_0003_Layer-5.png	(from https://www.theiamedia.agency/)
12:22:36	10119/10119	---M--	200	added ('OK')	image/png	etag:%22ed7dcae86bb4621f2ab66819afbb952b%22	https://www.theiamedia.agency/hubfs/PartnerLogos_0004_Layer-4.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/PartnerLogos_0004_Layer-4.png	(from https://www.theiamedia.agency/)
12:22:37	239803/239803	---M--	200	added ('OK')	image/jpeg	etag:%22bfdf7ee949ac1354856625dce2dbc91f%22	https://www.theiamedia.agency/hubfs/Web%20Design%20And%20Development%20Marketing%20Sarasota%20Theia%20Media.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Web%20Design%20And%20Development%20Marketing%20Sarasota%20Theia%20Media.jpg	(from https://www.theiamedia.agency/)
12:22:37	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:33%20GMT	https://www.theiamedia.agency/creative-and-ux?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/creative-and-ux.51c6eb.delayed	(from https://www.theiamedia.agency/)
12:22:38	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:34%20GMT	https://www.theiamedia.agency/web-design-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/web-design-servicesc6eb	(from https://www.theiamedia.agency/)
12:22:38	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:34%20GMT	https://www.theiamedia.agency/website-redesign-service?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/website-redesign-servicec6eb	(from https://www.theiamedia.agency/)
12:22:39	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:35%20GMT	https://www.theiamedia.agency/landing-page-design?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/landing-page-designc6eb	(from https://www.theiamedia.agency/)
12:22:39	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:35%20GMT	https://www.theiamedia.agency/email-marketing-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/email-marketing-servicesc6eb	(from https://www.theiamedia.agency/)
12:22:39	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:35%20GMT	https://www.theiamedia.agency/lead-nurturing-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/lead-nurturing-servicesc6eb	(from https://www.theiamedia.agency/)
12:22:39	0/-1	---M--	302	error ('')			https://www.theiamedia.agency/creative-and-ux?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/creative-and-ux.57c6eb.delayed	(from https://www.theiamedia.agency/)
12:22:39	0/-1	---M--	302	error ('')			https://www.theiamedia.agency/creative-and-ux?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/creative-and-ux.58c6eb.delayed	(from https://www.theiamedia.agency/)
12:22:40	132240/132240	---M--	200	added ('OK')	image/jpeg	etag:%2276e3de6daaec53ddf1bada6025f5c7ec%22	https://www.theiamedia.agency/hubfs/Stock%20images/Marketing%20Agency%20Sarasota%20Theia%20Media.jpeg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Stock%20images/Marketing%20Agency%20Sarasota%20Theia%20Media.jpg	(from https://www.theiamedia.agency/)
12:22:40	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:36%20GMT	https://www.theiamedia.agency/content-and-social-media?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-and-social-mediac6eb	(from https://www.theiamedia.agency/)
12:22:40	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:36%20GMT	https://www.theiamedia.agency/website-seo-copywriting?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/website-seo-copywritingc6eb	(from https://www.theiamedia.agency/)
12:22:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:36%20GMT	https://www.theiamedia.agency/content-marketing-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-marketing-servicesc6eb	(from https://www.theiamedia.agency/)
12:22:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:37%20GMT	https://www.theiamedia.agency/social-media-design?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/social-media-designc6eb	(from https://www.theiamedia.agency/)
12:22:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:37%20GMT	https://www.theiamedia.agency/social-media-advertising-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/social-media-advertising-servicesc6eb	(from https://www.theiamedia.agency/)
12:22:41	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:37%20GMT	https://www.theiamedia.agency/content-and-social-media?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-and-social-mediac6eb	(from https://www.theiamedia.agency/)
12:22:42	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:38%20GMT	https://www.theiamedia.agency/content-and-social-media?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/content-and-social-mediac6eb	(from https://www.theiamedia.agency/)
12:22:43	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:38%20GMT	https://www.theiamedia.agency/seo-and-revenue-generation?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-and-revenue-generationc6eb	(from https://www.theiamedia.agency/)
12:22:43	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:39%20GMT	https://www.theiamedia.agency/seo-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-servicesc6eb	(from https://www.theiamedia.agency/)
12:22:44	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:39%20GMT	https://www.theiamedia.agency/local-seo-services?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/local-seo-servicesc6eb	(from https://www.theiamedia.agency/)
12:22:44	2418479/2418479	---M--	200	added ('OK')	image/jpeg	etag:%2265dfb0f11f647e0eed6819381108de71%22	https://www.theiamedia.agency/hubfs/marketing-department-manager-drawing-chart-U3XLNYT.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/marketing-department-manager-drawing-chart-U3XLNYT.jpg	(from https://www.theiamedia.agency/)
12:22:44	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:40%20GMT	https://www.theiamedia.agency/ppc-management?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/ppc-managementc6eb	(from https://www.theiamedia.agency/)
12:22:44	12992146/12992146	---M--	200	added ('OK')	image/png	etag:%220b4271217dbef18fbd09e6aed162d687%22	https://www.theiamedia.agency/hs-fs/hubfs/devMockupFinal.png?width=2814&name=devMockupFinal.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/devMockupFinal144f.png	(from https://www.theiamedia.agency/)
12:22:44	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:40%20GMT	https://www.theiamedia.agency/geofence-advertising?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/geofence-advertisingc6eb	(from https://www.theiamedia.agency/)
12:22:45	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:41%20GMT	https://www.theiamedia.agency/conversion-rate-optimization?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/conversion-rate-optimizationc6eb	(from https://www.theiamedia.agency/)
12:22:45	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:41%20GMT	https://www.theiamedia.agency/page-speed-optimization?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/page-speed-optimizationc6eb	(from https://www.theiamedia.agency/)
12:22:45	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:41%20GMT	https://www.theiamedia.agency/seo-and-revenue-generation?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-and-revenue-generationc6eb	(from https://www.theiamedia.agency/)
12:22:45	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:41%20GMT	https://www.theiamedia.agency/seo-and-revenue-generation?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/seo-and-revenue-generationc6eb	(from https://www.theiamedia.agency/)
12:22:46	3351/3351	---M--	200	added ('OK')	image/jpeg	etag:%226df21098484ce7afbb66acf4d8537fdd%22	https://www.theiamedia.agency/hs-fs/hubfs/Theia_Clients__0001_Layer-3.jpg?width=300&name=Theia_Clients__0001_Layer-3.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Theia_Clients__0001_Layer-3cd58.jpg	(from https://www.theiamedia.agency/)
12:22:46	4044/4044	---M--	200	added ('OK')	image/jpeg	etag:%2246cb80e7a13d1aaaac69c14b144c6694%22	https://www.theiamedia.agency/hs-fs/hubfs/Theia_Clients__0002_Layer-2.jpg?width=300&name=Theia_Clients__0002_Layer-2.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Theia_Clients__0002_Layer-20f7e.jpg	(from https://www.theiamedia.agency/)
12:22:46	8231/8231	---M--	200	added ('OK')	image/jpeg	etag:%22cdb1a920997b7f3e412f17a444ba0901%22	https://www.theiamedia.agency/hs-fs/hubfs/Untitled-1_0003_Suncoast.jpg?width=300&name=Untitled-1_0003_Suncoast.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Untitled-1_0003_Suncoast5912.jpg	(from https://www.theiamedia.agency/)
12:22:46	3893/3893	---M--	200	added ('OK')	image/jpeg	etag:%2295e4a13f318e2a15b0a474a6ece2777e%22	https://www.theiamedia.agency/hs-fs/hubfs/Untitled-1_0004_Total-Maf.jpg?width=300&name=Untitled-1_0004_Total-Maf.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Untitled-1_0004_Total-Mafcf74.jpg	(from https://www.theiamedia.agency/)
12:22:47	2296/2296	---M--	200	added ('OK')	image/jpeg	etag:%2200c4e90dda7580c322471b3e65346a41%22	https://www.theiamedia.agency/hs-fs/hubfs/Theia_Clients__0000_Layer-4.jpg?width=300&name=Theia_Clients__0000_Layer-4.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Theia_Clients__0000_Layer-43e26.jpg	(from https://www.theiamedia.agency/)
12:22:47	4506/4506	---M--	200	added ('OK')	image/jpeg	etag:%22a1f1b5704daa24619739afadd867c679%22	https://www.theiamedia.agency/hs-fs/hubfs/SRQ%20Sign%20Partners%20Theia%20Media%20Client.jpg?width=300&name=SRQ%20Sign%20Partners%20Theia%20Media%20Client.jpg	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/SRQ%20Sign%20Partners%20Theia%20Media%20Client948c.jpg	(from https://www.theiamedia.agency/)
12:22:47	22933/22933	---M--	200	added ('OK')	image/png	etag:%22d0b5bd40931561269d6d545934e612c9%22	https://www.theiamedia.agency/hs-fs/hubfs/Theia-Media-Client__0003_Layer-2.png?width=300&name=Theia-Media-Client__0003_Layer-2.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Theia-Media-Client__0003_Layer-2753a.png	(from https://www.theiamedia.agency/)
12:22:47	9176/9176	---M--	200	added ('OK')	image/png	etag:%22729c134ab0010fd913e18f093e375d51%22	https://www.theiamedia.agency/hs-fs/hubfs/Theia-Media-Client__0002_Layer-3.png?width=300&name=Theia-Media-Client__0002_Layer-3.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Theia-Media-Client__0002_Layer-3ffe4.png	(from https://www.theiamedia.agency/)
12:22:47	26115/26115	---M--	200	added ('OK')	image/png	etag:%221921ba0d08e62829146e47eccec35f2c%22	https://www.theiamedia.agency/hs-fs/hubfs/Theia-Media-Client__0000_Layer-4.png?width=300&name=Theia-Media-Client__0000_Layer-4.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Theia-Media-Client__0000_Layer-4a292.png	(from https://www.theiamedia.agency/)
12:22:48	12628/12628	---M--	200	added ('OK')	image/png	etag:%2232f7bf1662be40dc083a669112b688b1%22	https://www.theiamedia.agency/hs-fs/hubfs/Theia-Media-Client__0001_Layer-5.png?width=300&name=Theia-Media-Client__0001_Layer-5.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hs-fs/hubfs/Theia-Media-Client__0001_Layer-50809.png	(from https://www.theiamedia.agency/)
12:22:48	2529/2529	---M--	200	added ('OK')	image/png	etag:%22314a09f1dc32b0599ae2f5a81cdb7b9a%22	https://no-cache.hubspot.com/cta/default/5183040/100a4a65-fbe8-41b1-a177-3954819e29b8.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/no-cache.hubspot.com/cta/default/5183040/100a4a65-fbe8-41b1-a177-3954819e29b8.png	(from https://www.theiamedia.agency/)
12:22:50	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:46%20GMT	https://www.theiamedia.agency/case-studies/suncoast-window-films?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/case-studies/suncoast-window-filmsc6eb	(from https://www.theiamedia.agency/)
12:22:50	135917/135917	---MCZ	200	added ('OK')	text/html	etag:W/%223b16c50bf1ede49bfbc700af97ab5937%22	https://www.theiamedia.agency/case-studies/suncoast-window-films	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/case-studies/suncoast-window-films.html	(from https://www.theiamedia.agency/)
12:22:51	3162327/3162327	---M--	200	added ('OK')	image/png	etag:%2216fe179da01f77521d5597d53a3633bb%22	https://www.theiamedia.agency/hubfs/Screen%20Shot%202020-09-02%20at%201.43.08%20PM.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Screen%20Shot%202020-09-02%20at%201.43.08%20PM.png	(from https://www.theiamedia.agency/)
12:22:51	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:47%20GMT	https://www.theiamedia.agency/case-studies/insurance-defenders?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/case-studies/insurance-defendersc6eb	(from https://www.theiamedia.agency/)
12:22:52	136635/136635	---MCZ	200	added ('OK')	text/html	etag:W/%2297c643fba11b5b9204eba8411c6450a2%22	https://www.theiamedia.agency/case-studies/insurance-defenders	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/case-studies/insurance-defenders.html	(from https://www.theiamedia.agency/)
12:22:53	3548831/3548831	---M--	200	added ('OK')	image/png	etag:%225206589620add8d44b834454cf843f41%22	https://www.theiamedia.agency/hubfs/Screen%20Shot%202020-09-02%20at%201.42.26%20PM.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Screen%20Shot%202020-09-02%20at%201.42.26%20PM.png	(from https://www.theiamedia.agency/)
12:22:53	2188936/2188936	---M--	200	added ('OK')	image/png	etag:%22687ba19507e27a376560f46ab52edd30%22	https://www.theiamedia.agency/hubfs/Screen%20Shot%202020-09-02%20at%201.49.42%20PM.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Screen%20Shot%202020-09-02%20at%201.49.42%20PM.png	(from https://www.theiamedia.agency/)
12:22:53	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:49%20GMT	https://www.theiamedia.agency/case-studies/srq-sign-partners?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/case-studies/srq-sign-partnersc6eb	(from https://www.theiamedia.agency/)
12:22:54	136819/136819	---MCZ	200	added ('OK')	text/html	etag:W/%229d0bbd6fa0b8ce23f0db37a76e85bada%22	https://www.theiamedia.agency/case-studies/srq-sign-partners	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/case-studies/srq-sign-partners.html	(from https://www.theiamedia.agency/)
12:22:54	772865/772865	---M--	200	added ('OK')	image/png	etag:%228fe6541a0718d61e912f1c9695a098d5%22	https://www.theiamedia.agency/hubfs/Fold%20-%20Homepage%20-%20Johnnie%20Calloway%20-%20johnniecalloway.com.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Fold%20-%20Homepage%20-%20Johnnie%20Calloway%20-%20johnniecalloway.com.png	(from https://www.theiamedia.agency/)
12:22:55	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:51%20GMT	https://www.theiamedia.agency/johnnie-calloway-case-study-theia-media-agency?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/johnnie-calloway-case-study-theia-media-agencyc6eb	(from https://www.theiamedia.agency/)
12:22:55	136991/136991	---MCZ	200	added ('OK')	text/html	etag:W/%22fc2312765b7cc00cfdfea73a6f4f20d9%22	https://www.theiamedia.agency/johnnie-calloway-case-study-theia-media-agency	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/johnnie-calloway-case-study-theia-media-agency.html	(from https://www.theiamedia.agency/)
12:22:56	1252191/1252191	---M--	200	added ('OK')	image/png	etag:%22a8e16c2993b516b5b41f774ab6d27c3a%22	https://www.theiamedia.agency/hubfs/Fold%20-%20JVK%20Photography%20-%20Professional%20Photography%20For%20Every%20Occasion_%20-%20jvkphotography.com.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Fold%20-%20JVK%20Photography%20-%20Professional%20Photography%20For%20Every%20Occasion_%20-%20jvkphotography.com.png	(from https://www.theiamedia.agency/)
12:22:57	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:53%20GMT	https://www.theiamedia.agency/jvk-photography-case-study-theia-media-agency?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/jvk-photography-case-study-theia-media-agencyc6eb	(from https://www.theiamedia.agency/)
12:22:57	137087/137087	---MCZ	200	added ('OK')	text/html	etag:W/%22522591ca6b905d21f297535036117964%22	https://www.theiamedia.agency/jvk-photography-case-study-theia-media-agency	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/jvk-photography-case-study-theia-media-agency.html	(from https://www.theiamedia.agency/)
12:22:58	843182/843182	---M--	200	added ('OK')	image/png	etag:%22ad118f596eebeecdcbe1390468642916%22	https://www.theiamedia.agency/hubfs/Fold%20-%20Providian%20USA%20-%20providianusa.com.png	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/hubfs/Fold%20-%20Providian%20USA%20-%20providianusa.com.png	(from https://www.theiamedia.agency/)
12:22:58	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2001%20Dec%202021%2010:22:54%20GMT	https://www.theiamedia.agency/providian-staffing-solutions-case-study-theia-media-agency?hsLang=en	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/providian-staffing-solutions-case-study-theia-media-agencyc6eb	(from https://www.theiamedia.agency/)
12:22:59	137064/137064	---MCZ	200	added ('OK')	text/html	etag:W/%2219b07d888ea6c6aaa98be58dfbbf78d4%22	https://www.theiamedia.agency/providian-staffing-solutions-case-study-theia-media-agency	C:/Users/Keks/Desktop/https___www.theiamedia.agency_/www.theiamedia.agency/providian-staffing-solutions-case-study-theia-media-agency.html	(from https://www.theiamedia.agency/)
